0,0.0,0.0,-0.19202898550724637,-0.028985507246376812,-0.3442028985507246,-0.21014492753623187,-0.427536231884058,-0.391304347826087,-0.5362318840579711,-0.48188405797101447,-0.3079710144927536,-0.4601449275362319,-0.3442028985507246,-0.6594202898550725,-0.36231884057971014,-0.7862318840579711,-0.3695652173913043,-0.9094202898550725,-0.19202898550724637,-0.4891304347826087,-0.2463768115942029,-0.7210144927536232,-0.2826086956521739,-0.8659420289855072,-0.2971014492753623,-1.0,-0.06521739130434782,-0.4673913043478261,-0.057971014492753624,-0.6268115942028986,-0.07971014492753623,-0.4528985507246377,-0.09782608695652174,-0.3188405797101449,0.06159420289855073,-0.4166666666666667,0.04710144927536232,-0.5072463768115942,0.018115942028985508,-0.3804347826086957,-0.007246376811594203,-0.2826086956521739
0,0.0,0.0,-0.19272727272727272,-0.02909090909090909,-0.3418181818181818,-0.20727272727272728,-0.4254545454545455,-0.3890909090909091,-0.5345454545454545,-0.48,-0.3054545454545455,-0.4581818181818182,-0.34545454545454546,-0.6581818181818182,-0.36,-0.7854545454545454,-0.36727272727272725,-0.9090909090909091,-0.19272727272727272,-0.48727272727272725,-0.24727272727272728,-0.72,-0.28363636363636363,-0.8654545454545455,-0.29818181818181816,-1.0,-0.06545454545454546,-0.46545454545454545,-0.05818181818181818,-0.6254545454545455,-0.08,-0.4509090909090909,-0.10181818181818182,-0.31636363636363635,0.06181818181818182,-0.4109090909090909,0.04727272727272727,-0.5054545454545455,0.02181818181818182,-0.38181818181818183,-0.01090909090909091,-0.28
0,0.0,0.0,-0.19133574007220217,-0.032490974729241874,-0.33935018050541516,-0.21299638989169675,-0.4223826714801444,-0.3935018050541516,-0.5306859205776173,-0.48375451263537905,-0.30324909747292417,-0.4620938628158845,-0.33935018050541516,-0.6606498194945848,-0.3574007220216607,-0.7906137184115524,-0.36462093862815886,-0.9133574007220217,-0.18772563176895307,-0.49097472924187724,-0.24187725631768953,-0.7220216606498195,-0.2743682310469314,-0.8700361010830325,-0.2924187725631769,-1.0,-0.06498194945848375,-0.4693140794223827,-0.05415162454873646,-0.6245487364620939,-0.07581227436823104,-0.45126353790613716,-0.09747292418772563,-0.3176895306859206,0.061371841155234655,-0.41155234657039713,0.05054151624548736,-0.5018050541516246,0.021660649819494584,-0.37906137184115524,-0.010830324909747292,-0.2815884476534296
0,0.0,0.0,-0.19424460431654678,-0.03237410071942446,-0.34172661870503596,-0.21223021582733814,-0.420863309352518,-0.3920863309352518,-0.5287769784172662,-0.4856115107913669,-0.302158273381295,-0.460431654676259,-0.3381294964028777,-0.658273381294964,-0.35251798561151076,-0.7841726618705036,-0.3597122302158273,-0.9100719424460432,-0.18705035971223022,-0.4892086330935252,-0.24100719424460432,-0.7194244604316546,-0.2733812949640288,-0.8633093525179856,-0.28776978417266186,-1.0,-0.06474820143884892,-0.46402877697841727,-0.0539568345323741,-0.6223021582733813,-0.07913669064748201,-0.4460431654676259,-0.10071942446043165,-0.30935251798561153,0.06474820143884892,-0.41007194244604317,0.050359712230215826,-0.5,0.02158273381294964,-0.3776978417266187,-0.014388489208633094,-0.2805755395683453
0,0.0,0.0,-0.19494584837545126,-0.032490974729241874,-0.34296028880866425,-0.21299638989169675,-0.4223826714801444,-0.3935018050541516,-0.5306859205776173,-0.48736462093862815,-0.30685920577617326,-0.4584837545126354,-0.34296028880866425,-0.6570397111913358,-0.3574007220216607,-0.7870036101083032,-0.36462093862815886,-0.9097472924187726,-0.19133574007220217,-0.48736462093862815,-0.24548736462093862,-0.7220216606498195,-0.2779783393501805,-0.8664259927797834,-0.2924187725631769,-1.0,-0.06859205776173286,-0.4657039711191336,-0.05415162454873646,-0.6245487364620939,-0.07942238267148015,-0.44765342960288806,-0.10108303249097472,-0.3140794223826715,0.061371841155234655,-0.41155234657039713,0.05054151624548736,-0.5018050541516246,0.021660649819494584,-0.37906137184115524,-0.01444043321299639,-0.2815884476534296
0,0.0,0.0,-0.19494584837545126,-0.02888086642599278,-0.34296028880866425,-0.21299638989169675,-0.4259927797833935,-0.3935018050541516,-0.5342960288808665,-0.48736462093862815,-0.30685920577617326,-0.4584837545126354,-0.34296028880866425,-0.6606498194945848,-0.36101083032490977,-0.7870036101083032,-0.36823104693140796,-0.9133574007220217,-0.19494584837545126,-0.48736462093862815,-0.2490974729241877,-0.7220216606498195,-0.2815884476534296,-0.8664259927797834,-0.2996389891696751,-1.0,-0.07220216606498195,-0.4657039711191336,-0.05776173285198556,-0.6209386281588448,-0.07942238267148015,-0.44404332129963897,-0.10108303249097472,-0.3104693140794224,0.05776173285198556,-0.41155234657039713,0.04693140794223827,-0.4981949458483754,0.021660649819494584,-0.37545126353790614,-0.010830324909747292,-0.2779783393501805
0,0.0,0.0,-0.19494584837545126,-0.032490974729241874,-0.34296028880866425,-0.21299638989169675,-0.4223826714801444,-0.3971119133574007,-0.5306859205776173,-0.49097472924187724,-0.30685920577617326,-0.4620938628158845,-0.34657039711191334,-0.6606498194945848,-0.36101083032490977,-0.7906137184115524,-0.36823104693140796,-0.9133574007220217,-0.19494584837545126,-0.48736462093862815,-0.2490974729241877,-0.7220216606498195,-0.2815884476534296,-0.8664259927797834,-0.296028880866426,-1.0,-0.06859205776173286,-0.4657039711191336,-0.05776173285198556,-0.6245487364620939,-0.07942238267148015,-0.44765342960288806,-0.10108303249097472,-0.3140794223826715,0.05776173285198556,-0.41155234657039713,0.05054151624548736,-0.4981949458483754,0.021660649819494584,-0.37184115523465705,-0.007220216606498195,-0.2743682310469314
0,0.0,0.0,-0.19784172661870503,-0.03237410071942446,-0.34172661870503596,-0.21223021582733814,-0.420863309352518,-0.39568345323741005,-0.5287769784172662,-0.4892086330935252,-0.30935251798561153,-0.460431654676259,-0.34172661870503596,-0.658273381294964,-0.35611510791366907,-0.7877697841726619,-0.36330935251798563,-0.9100719424460432,-0.19424460431654678,-0.4856115107913669,-0.24820143884892087,-0.7194244604316546,-0.2805755395683453,-0.8669064748201439,-0.2949640287769784,-1.0,-0.0683453237410072,-0.46402877697841727,-0.05755395683453238,-0.6223021582733813,-0.07913669064748201,-0.4460431654676259,-0.10071942446043165,-0.3129496402877698,0.05755395683453238,-0.41007194244604317,0.046762589928057555,-0.5,0.02158273381294964,-0.37410071942446044,-0.014388489208633094,-0.27697841726618705
0,0.0,0.0,-0.19424460431654678,-0.03237410071942446,-0.3381294964028777,-0.2158273381294964,-0.420863309352518,-0.39568345323741005,-0.5287769784172662,-0.4892086330935252,-0.302158273381295,-0.460431654676259,-0.34172661870503596,-0.6618705035971223,-0.35611510791366907,-0.7877697841726619,-0.36330935251798563,-0.9136690647482014,-0.1906474820143885,-0.4892086330935252,-0.2446043165467626,-0.7230215827338129,-0.27697841726618705,-0.8669064748201439,-0.29136690647482016,-1.0,-0.06474820143884892,-0.4676258992805755,-0.0539568345323741,-0.6223021582733813,-0.07553956834532374,-0.4460431654676259,-0.09712230215827339,-0.3129496402877698,0.06115107913669065,-0.41007194244604317,0.0539568345323741,-0.5,0.025179856115107913,-0.37410071942446044,-0.007194244604316547,-0.27697841726618705
0,0.0,0.0,-0.19424460431654678,-0.03237410071942446,-0.34172661870503596,-0.21223021582733814,-0.420863309352518,-0.39568345323741005,-0.5287769784172662,-0.4892086330935252,-0.302158273381295,-0.460431654676259,-0.3381294964028777,-0.658273381294964,-0.35611510791366907,-0.7877697841726619,-0.36330935251798563,-0.9136690647482014,-0.1906474820143885,-0.4892086330935252,-0.2446043165467626,-0.7230215827338129,-0.27697841726618705,-0.8669064748201439,-0.29136690647482016,-1.0,-0.0683453237410072,-0.46402877697841727,-0.0539568345323741,-0.6223021582733813,-0.07553956834532374,-0.4460431654676259,-0.10071942446043165,-0.3129496402877698,0.05755395683453238,-0.41007194244604317,0.050359712230215826,-0.5,0.025179856115107913,-0.37410071942446044,-0.01079136690647482,-0.2805755395683453
